"IDS","NAME","LONGITUDE","LATITUDE","NEAREST_LINE_ID","COMID","ARBOLATESU","SNAP_DIST","DISTFROMNODE","DISTTONODE","DIST_FROMHWKM","GEOMETRY","POINTTYPE"
"Point.143","CO00887 NOFSTGER-ZEIGLER",-107.1622,40.4116,1355446,1355446,6.993,61.4883083239452,3619.11256406956,3342.09273524807,3.65090726475193,"c(825621.953567986, 4480568.97402103)","dam"
"Point.144","CO00806 COTTONWOOD #5",-107.9555,39.0883,3180982,3180982,4.569,36.5988787660394,48.4245620616042,1267.31505014176,3.30168494985824,"c(763300.489031868, 4330962.90020946)","dam"
"Point.145","CO00866 LAKE HOPE",-107.8493,37.7864,18377654,18377654,6.389,0.807584950644501,53.2131971620301,5387.75574516561,1.00124425483439,"c(777459.201821138, 4186793.59222726)","dam"
"Point.146","CO01638 FISH CREEK #2",-107.5688,38.2649,3254233,3254233,2.369,79.9073426983028,487.692654448679,107.324097873566,2.26167590212643,"c(800196.665312937, 4240856.93341399)","dam"
"Point.147","CO00892 GARDNER PARK",-107.0174,40.0499,1356530,1356530,1.868,14.8519279084149,44.1180398821607,1136.28354726479,0.731716452735215,"c(839740.424431352, 4440907.42358888)","dam"
"Point.148","CO00947 BULL CREEK #5",-108.0227,39.0837,3179744,3179744,7.588,46.8457161039105,468.925743708761,51.3527815945234,7.53664721840548,"c(757490.821890333, 4330311.7309402)","dam"
"Point.149","CO00608 PATTERSON #2",-107.7472,38.9633,1338044,1338044,0.446,42.892406194684,0,448.833635327352,0,"c(781801.990243388, 4317725.51029187)","dam"
"Point.150","CO01706 MORRIS",-106.7005,40.0833,1231863,1231863,2.506,314.994337722544,1566.04288797448,941.826705478464,1.56417329452154,"c(866473.704010837, 4445588.55558003)","dam"
"Point.151","CO00593 LUCKY FIND",-107.7055,39.0016,1336622,1336622,19.342,158.266769024007,278.46405120798,171.073186429623,19.1709268135704,"c(785145.556875715, 4322104.38771331)","dam"
"Point.152","CO00206 BUCKEYE #1",-109.0455,38.4383,18382117,18382117,3.054,129.874152009904,838.502788967916,74.9614900127203,2.97903850998728,"c(670700.426492597, 4256204.9495041)","dam"
"Point.153","CO00929 LEWIS",-107.7745,37.8747,18377588,18377588,2.349,84.7943887306822,46.0042233891905,2285.18365415031,0.063816345849693,"c(783789.019255153, 4196845.64886626)","dam"
"Point.154","CO00828 GRAND MESA #9",-108.0672,39.0299,3230035,3230035,9.785,78.5854373541534,521.456399635498,44.9196239781194,9.74008037602188,"c(753950.747691007, 4324196.02365945)","dam"
"Point.155","CO00715 PHENEY",-106.2655,40.0166,1232445,1232445,6.637,47.5920100604295,515.668418014863,683.260115616547,5.95373988438345,"c(904107.618491522, 4440395.63602279)","dam"
"Point.156","NM00186 DULCE LAKE",-107.0022,36.8797,17039453,17039453,44.262,68.759453000071,7.24260682339057,3583.09945915617,40.6789005408438,"c(856282.454976371, 4088980.47649509)","dam"
"Point.157","NM00145 BLACK ROCK",-108.7861,35.0936,20573371,20573371,1277.597,26.6516395383033,200.567783311342,22.1117979591419,1277.57488820204,"c(701800.106629762, 3885640.07273358)","dam"
"Point.158","UT00055 CROUSE",-109.1799,40.7183,10040070,10040070,121.014,85.3867850503486,68.109030015392,657.463477024445,120.356536522976,"c(653678.674384949, 4509009.14475921)","dam"
"Point.159","UT00153 JOHNSON",-111.635,38.615,4900173,4900173,46.982,603.009188436469,367.559267373598,310.869326107792,46.6711306738922,"c(444661.281602323, 4273644.91459104)","dam"
"Point.160","UT00071 CLEVELAND",-111.2383,39.5783,4876067,4876067,7.285,92.1613808558794,118.815204317933,49.6139070478047,7.2353860929522,"c(479474.621267004, 4380911.1503808)","dam"
"Point.161","UT00444 MACDONALD LAKE",-112.5333,37.4249,10026522,10026522,3.098,91.5663486006715,511.891919614809,75.5817764071352,3.02241822359286,"c(364339.405369186, 4143204.19444721)","dam"
"Point.162","WY01259 PIEDMONT",-110.6467,41.1816,3267798,3267798,2.73,117.742525498197,1121.08846999559,61.0598727105746,2.66894012728943,"c(529608.788190494, 4559092.40989583)","dam"
"Point.163","WY01248 PATERSON LAKE",-110.3117,41.3491,3195658,3195658,489.008,884.920418732503,3392.16997552631,2534.16258245687,486.473837417543,"c(557291.751747636, 4578576.54635874)","dam"
"Point.164","WY01388 EDEN DIKE 1",-109.3828,42.2313,18301776,18301776,0.941,766.030763129822,0,945.203824692125,0,"c(632786.20296453, 4676338.42225079)","dam"
"Point.165","WY01388 EDEN WEST DIKE",-109.3961,42.214,18301808,18301808,2.238,872.928054410421,873.282650615526,420.496607658248,1.81750339234175,"c(631611.565565291, 4675183.0914299)","dam"
"Point.166","CO00617 PORTER NO. 4",-108.1081,38.9267,3231227,3231227,1.098,5.31200700684591,42.0480425149182,756.141364846592,0.341858635153408,"c(750695.72685981, 4312614.25629739)","dam"
"Point.167","CO00683 LAKE ANN",-107.1172,39.3033,1326127,1326127,10.583,390.177156515964,6293.89237443203,4252.8547459552,6.3301452540448,"c(835211.423818516, 4357706.94178517)","dam"
"Point.168","CO00703 MCMAHON #2",-106.5722,40.1783,1231319,1231319,26.499,4.44393599973561,142.255130072627,2460.23629267255,24.0387637073274,"c(877035.636612905, 4456952.25213903)","dam"
"Point.169","CO00684 SPRING PARK",-107.0888,39.4355,1325921,1325921,4.778,870.199639815169,2785.07792266897,2005.02805975848,2.77297194024152,"c(837376.342403273, 4371943.30358925)","dam"
"Point.170","CO00161 LONE CONE",-108.2572,38.0049,18375696,18375696,0.925,221.819124381443,17.7203774868879,65.3379449629647,0.859662055037035,"c(740854.484514571, 4209690.69814455)","dam"
"Point.171","CO00592 LONE STAR #1",-108.1905,38.8116,3232691,3232691,10.764,113.077260672265,14.8879058119593,118.105585755803,10.6458944142442,"c(743968.152778467, 4299730.83897978)","dam"
"Point.172","CO00680 HOPKINS",-107.2088,39.5333,1324851,1324851,0.566,13.13476188519,92.4113321484961,148.633548287441,0.417366451712558,"c(825853.004144265, 4382841.02072296)","dam"
"Point.173","AZ00298 SHEEP SPRINGS #2 (SUNNYSIDE)",-109.5355,34.0591,20585798,20585798,10.346,55.5472220216849,909.986226549101,273.361582347988,10.072638417652,"c(635121.062733169, 3769720.2219253)","dam"
"Point.174","AZ00055 HARALSON",-109.7733,32.7827,21331121,21331121,14.024,150.444039361209,6548.40682333018,4514.3006874854,9.5096993125146,"c(614743.939107791, 3627933.69453974)","dam"
"Point.175","AZ10317 THEODORE ROOSEVELT",-111.1615,33.6715,22439652,22439652,12671.368,4.89547862107567,910.700316325927,18.1694289938597,12671.349830571,"c(485031.816057087, 3725741.48402366)","dam"
"Point.176","AZ00004 LYMAN DAM",-109.3411,33.0716,21357073,21357073,40.171,517.543520901261,597.54062547038,164.565074998021,40.006434925002,"c(655157.196212503, 3660865.34683738)","dam"
"Point.177","AZ00185 ATCHISON",-109.343,34.0016,20585382,20585382,0.944,634.106293000612,21.8593280969088,541.527169237904,0.402472830762096,"c(653539.665038044, 3763942.17403271)","dam"
"Point.178","AZ00013 DAGGS",-110.0011,34.365,21754872,21754872,243.779,4.41254175968414,0,5216.05764953256,238.562942350467,"c(591851.519741794, 3803075.22417918)","dam"
"Point.179","AZ00145 CANYON MOUTH",-112.9569,35.2719,20465134,20465134,555.245,94.0926472488285,52.0134544751539,866.226411833641,554.378773588166,"c(321934.669299402, 3905007.43842954)","dam"
"Point.180","AZ00044 WOODLAND",-109.953,34.1272,21756174,21756174,3.353,7.30999215875784,24.7494556342152,486.708513948323,2.86629148605168,"c(596551.733165597, 3776759.0511179)","dam"
"Point.181","AZ00020 GRANITE CREEK",-112.4152,34.5958,20452018,20452018,84.024,40.0560596253598,40.3175958046676,203.618168339165,83.8203818316608,"c(370189.178103271, 3829150.01165927)","dam"
"Point.182","AZ82405 J. D. DAM",-112.0277,35.0652,20449858,20449858,12.379,15.8719744377098,44.9270250066687,16.1462744551702,12.3628537255448,"c(406278.247150329, 3880751.65767483)","dam"
"Point.183","AZ00030 LUNA",-109.0822,33.828,21351679,21351679,47.99,16.0142334460569,26.1980163376672,758.456780540249,47.2315432194598,"c(677487.722452762, 3744746.52708551)","dam"
"Point.184","CO01886 OFFIELD",-108.9988,40.6616,10041698,10041698,207.608,93.7440745024845,209.097035951219,582.573316799392,207.025426683201,"c(669227.39271137, 4503046.19841584)","dam"
"Point.185","CO83017 REDLANDS",-108.5637,39.0286,3229991,3229991,12049.832,81.4832719980738,339.810073681765,883.535503079663,12048.9484644969,"c(710972.248675596, 4322787.84526692)","dam"
"Point.186","CO02806 CORRAL CANON",-108.6627,39.5388,3174520,3174520,5.103,5.44461127379965,1482.16118665568,504.16551721656,4.59883448278344,"c(700862.600666711, 4379177.16983998)","dam"
"Point.187","CO00652 FAIRMONT",-107.6855,39.0233,1336804,1336804,0.223,76.0057063122572,146.993361314851,74.1111094395868,0.148888890560413,"c(787023.553588926, 4324595.88578705)","dam"
"Point.188","CO00967 BULL BASIN #1",-108.0215,39.0687,3179750,3179750,2.213,27.725673090103,45.5030227768117,31.7173617510392,2.18128263824896,"c(757665.791913465, 4328640.3627599)","dam"
"Point.189","CO00677 CONSOLIDATED",-107.1422,39.5199,1325011,1325011,5.585,187.628622188353,657.938486633349,109.433111649054,5.47556688835095,"c(831458.416921417, 4381615.57316456)","dam"
"Point.190","CO00787 COVE LAKE",-107.5788,40.2016,1356192,1356192,2.44,520.734168884687,1741.82772838886,686.767686544606,1.75323231345539,"c(791609.143629374, 4455425.09391628)","dam"
"Point.191","CO01050 Y T RANCH",-107.8938,39.1866,3180816,3180816,3.156,106.647686555825,3.74078761601023,302.077029402354,2.85392297059765,"c(768252.987090526, 4341981.74477034)","dam"
"Point.192","CO01713 COVE",-107.5738,40.1999,1356192,1356192,2.44,87.0244090187786,1851.83704026039,576.758374673081,1.86324162532692,"c(791683.598176423, 4455504.77695906)","dam"
"Point.193","CO02102 SELLERS-CROWELL",-107.2322,40.2566,1355978,1355978,2.762,270.495704396687,452.445818503868,888.172534227524,1.87382746577248,"c(820261.969077297, 4462857.2944579)","dam"
"Point.194","CO01915 BULL PARK #2",-107.0253,40.114,1356434,1356434,5.05,632.853170576444,0,2948.60608030427,2.10139391969573,"c(838297.792948002, 4448418.97568927)","dam"
"Point.195","CO02114 ANTELOPE",-106.3822,40.2116,1231149,1231149,7.696,63.1939199341814,46.0587052307032,439.588153859751,7.25641184614025,"c(892970.633847916, 4461510.96978281)","dam"
"Point.196","CO02285 MILK CREEK",-106.5622,40.2716,1230953,1230953,5.456,265.495325489679,124.014000212044,600.11316479878,4.85588683520122,"c(877101.306811047, 4467354.64242183)","dam"
"Point.197","CO02059 BELMEAR LAKE",-108.3526,37.8136,18383565,18383565,4.094,15.0940872873417,10.8243977609087,1305.03121194249,2.78896878805751,"c(733031.550365807, 4188446.45900926)","dam"
"Point.198","CO01721 FLAT TOP",-107.3622,40.2583,1356882,1356882,0.252,74.9705682950235,98.9200940398185,153.224623092887,0.0987753769071126,"c(809444.451633688, 4462735.48525361)","dam"
"Point.199","CO01963 LONG SLOUGH",-108.0569,39.0754,24648065,24648065,1.022,101.009042439919,335.321745713707,694.82281005054,0.32717718994946,"c(754642.44838523, 4329175.70379734)","dam"
"Point.200","CO02592 MARTIN",-106.5458,40.3274,1230681,1230681,14.193,49.6054870286427,14.3832986279529,999.834314976337,13.1931656850237,"c(878450.563487615, 4473577.22149082)","dam"
"Point.201","CO02587 BASIN",-106.5455,40.2983,1230811,1230811,2.74,123.805892556078,115.404212266869,2346.79286829313,0.393207131706865,"c(878520.856690798, 4470436.74968824)","dam"
"Point.202","CO02170 BATTLEMENT NO 3",-108,39.3333,3180598,3180598,7.93,102.003793744152,218.655812881802,110.231556006415,7.81976844399358,"c(758617.357874125, 4358150.23334187)","dam"
"Point.203","CO02560 LONE STAR #2",-108.1791,38.8011,3231593,3231593,22.436,74.6595434452532,1458.54289293072,43.2666005583551,22.3927333994416,"c(744897.539661519, 4298469.67470981)","dam"
"Point.204","CO02172 WERHONIG & GARDNER",-107.9287,39.3715,3181282,3181282,0.272,613.016084833484,0,273.183545950405,0,"c(764016.388228764, 4362750.25454094)","dam"
"Point.205","CO02168 BATTLEMENT NO 2",-108,39.3333,3180598,3180598,7.93,102.003793744152,218.655812881802,110.231556006415,7.81976844399358,"c(758617.357874125, 4358150.23334187)","dam"
"Point.206","CO02296 BINCO",-106.5422,40.2699,1230959,1230959,8.477,159.597282471683,103.382490078765,2426.68381927067,6.05031618072933,"c(878917.921775921, 4467257.09489909)","dam"
"Point.207","CO02124 LANGHOLEN",-106.1829,39.9496,1238683,1238683,39.223,28.9857555432102,268.948263007938,20.8649935380625,39.2021350064619,"c(911545.090148231, 4433286.6109068)","dam"
"Point.208","CO01744 BUFFEHRS",-106.1938,39.4433,1314675,1314675,5.564,911.868823758287,3608.44908809988,1975.76301755804,3.58823698244196,"c(913041.830902119, 4376340.43574575)","dam"
"Point.209","CO02120 BUNTE",-105.9939,40.1272,1234187,1234187,2.06,24.4683842589844,2042.5946905391,6.10412454324342,2.05389587545676,"c(926598.730660608, 4453888.32676663)","dam"
"Point.210","CO02283 ALBERT",-106.5522,40.2549,1231033,1231033,1.44,104.396996235644,403.302505521428,781.400562468359,0.658599437531641,"c(878318.90538723, 4465652.29323662)","dam"
"Point.211","CO01029 SIMON #1",-107.0555,40.1716,1356312,1356312,4.774,224.0279010728,2951.77959950132,1845.046449147,2.928953550853,"c(835984.24331214, 4454060.22678628)","dam"
"Point.212","CO01075 RED MESA WARD",-108.1422,37.1666,16999046,16999046,43.941,19.4243413697229,1135.51425936745,73.0087301200936,43.8679912698799,"c(753729.371972283, 4117176.49833438)","dam"
"Point.213","CO00628 ELLA",-107.7505,39.0366,1336778,1336778,1.333,0.75033428054067,124.77277831318,168.721135046656,1.16427886495334,"c(781266.469594651, 4325863.77062026)","dam"
"Point.214","CO00599 BIG MONITOR NO.1",-108.3126,38.5117,3232251,3232251,17.881,250.066281088794,1665.99659247945,4506.35244011206,13.3746475598879,"c(734070.660851439, 4266057.0188704)","dam"
"Point.215","CO00647 EUREKA #2",-107.8955,39.0233,3230641,3230641,0.257,30.4934013497112,237.741757693937,22.1916721377904,0.23480832786221,"c(768775.71177994, 4323921.37834025)","dam"
"Point.216","CO00882 WELSH",-106.7472,39.7933,1320296,1320296,2.233,34.8749473843425,75.84952698838,145.387430457588,2.08761256954241,"c(864152.727037022, 4413445.02856865)","dam"
"Point.217","CO01356 KENNY MOORE",-107.0122,38.6599,3252227,3252227,0.744,44.9741275754414,663.544037583564,74.8975311407368,0.669102468859263,"c(847062.431499051, 4286601.02838749)","dam"
"Point.218","CO00890 DAWSON",-107.8488,39.1116,3180956,3180956,2.955,133.301476773913,59.0615142174352,2488.6944332745,0.466305566725504,"c(772484.451712311, 4334022.51895341)","dam"
"Point.219","CO01704 JONES #3",-106.4538,40.0733,1231865,1231865,16.249,103.623635738428,566.297681043457,402.801703295811,15.8461982967042,"c(887744.956045359, 4445706.76923435)","dam"
"Point.220","CO01687 KITSON",-107.9538,39.0799,3181006,3181006,1.811,94.3685549265022,70.1468456658051,1194.72362914515,0.616276370854854,"c(763530.855323293, 4330152.02403608)","dam"
"Point.221","CO01039 MCKELVIE #1",-107.7522,39.2116,3180792,3180792,1.948,37.7621805721914,71.5523157252709,1381.89460449472,0.566105395505282,"c(780429.163090713, 4345248.66930305)","dam"
"Point.222","CO00956 GROVE CREEK #2",-107.8488,39.1266,3181296,3181296,0.606,395.002813803765,408.615446825807,197.110705628609,0.408889294371391,"c(772081.689108711, 4335776.22726853)","dam"
"Point.223","CO00888 SEATON",-107.1838,40.2566,1356726,1356726,3.519,319.776667033845,1975.66563303762,1532.10638790768,1.98689361209232,"c(824879.104123232, 4463158.58819095)","dam"
"Point.224","CO00829 TWIN BASIN",-108.0445,39.0825,3179856,3179856,0.266,1.14485455668781,173.102350286717,90.4473324456472,0.175552667554353,"c(755646.83729307, 4330090.40846374)","dam"
"Point.225","CO00958 HAWXHURST",-107.8805,39.3599,3181284,3181284,0.358,5.82337438526803,313.363578501984,41.24529272382,0.31675470727618,"c(768781.16089874, 4361360.16842954)","dam"
"Point.226","CO01011 LAKE EMRICH",-107.2938,40.4283,1356818,1356818,2.338,46.1035298125843,678.334904913348,126.7174741174,2.2112825258826,"c(814426.639910987, 4481852.59660767)","dam"
"Point.227","CO00441 BROCKMAN #2",-107.7255,38.9949,1337120,1337120,12.641,445.299225661442,629.215468162388,3652.83211371941,8.98816788628059,"c(783154.879139536, 4321264.27361341)","dam"
"Point.228","NM00337 JACKSON LAKE DAM",-108.2236,36.809,17001706,17001706,1102.986,641.709002140801,1546.11898319013,478.251494791718,1102.50774850521,"c(748239.496243401, 4077590.82228065)","dam"
"Point.229","UT00150 JACOBS VALLEY",-111.6049,38.0416,3277175,3277175,1.04,25.0452654100206,24.7882814794924,2.55928484872501,1.03744071515128,"c(446897.854883594, 4210594.16492566)","dam"
"Point.230","UT00015 KELLER",-109.3166,37.9366,3272640,3272640,32.764,423.282736873371,8888.76883634663,3483.45014945011,29.2805498505499,"c(648351.126623323, 4200163.59074624)","dam"
"Point.231","UT00098 EAST PARK",-109.545,40.7783,1392331,1392331,9.763,74.2566237349167,88.8462392432002,3476.19507115254,6.28680492884746,"c(622770.136731876, 4515091.30840868)","dam"
"Point.232","UT00284 SOUTH RESERVOIR",-110.5599,39.6149,3908949,3908949,24.916,975.49573527583,7199.31751115949,8903.08064860084,16.0129193513992,"c(538488.11930255, 4384441.00318417)","dam"
"Point.233","UT00443 SANTA CLARA",-113.6369,37.1291,10024332,10024332,104.384,302.099623365979,5721.59276493803,1948.11574458203,102.435884255418,"c(266054.774179155, 4112424.98607187)","dam"
"Point.234","UT00124 GRASS VALLEY",-113.4983,37.415,10025228,10025228,58.876,79.5670648482533,634.451064927461,72.7252632667606,58.8032747367332,"c(278985.927311632, 4143845.77634645)","dam"
"Point.235","UT10107 PINE CREEK RESERVOIR",-111.5666,38.2,4900935,4900935,3.92,249.334802632332,0,3910.965106926,0.00903489307399585,"c(450287.317696389, 4228385.06140732)","dam"
"Point.236","UT00233 OAK CREEK (A.K.A. UPPER BOWNS)",-111.3683,38.0749,4901137,4901137,10.776,38.8905998144011,169.989390663679,6291.24214263693,4.48475785736307,"c(467729.374873836, 4214167.70327334)","dam"
"Point.237","UT00120 GOOSE LAKE (UPPER)",-109.7966,40.73,1393643,1393643,15.471,953.983358474807,2021.10944816929,4726.50296450721,10.7444970354928,"c(601901.042753337, 4510393.48038889)","dam"
"Point.238","WY01965 WILLIAMS NO. 2",-109.2,42.3267,18301210,18301210,11.412,242.520243889082,3191.21406722739,205.873881499379,11.2061261185006,"c(648068.179527511, 4687647.19071865)","dam"
"Point.239","WY00404 BEAVERS",-107.4647,41.1755,18275615,18275615,6.517,499.237565881323,0,6498.82893218127,0.0181710678187299,"c(796533.95250223, 4564765.78811781)","dam"
"Point.240","WY01237 ELKHORN",-109.125,42.625,18300182,18300182,13.169,11.8716462357462,1042.04842934903,45.7482969821763,13.1232517030178,"c(653747.00298354, 4720884.09307633)","dam"
"Point.241","WY01215 ZEMBA",-109.2933,42.5333,18299968,18299968,14.856,18.5361624414537,182.343876447342,4896.83756875057,9.95916243124943,"c(640141.788436597, 4710402.20140071)","dam"
